index,action,subject,combination,quality,score,abs_error,lower,upper,width
122,squat,2,clean,1.0,0.7457845,0.25421548,0.40777507,1.0164286,0.60865355
124,overhead_press,4,asymmetry,0.7296754121780396,0.74132717,0.011651754,0.41547927,1.0277475,0.6122682
130,gait,10,asymmetry+jerk+rom,0.4293857514858246,0.7402953,0.31090954,0.4106436,1.0164945,0.60585093
131,lunge,11,tempo,0.8352254033088684,0.77908665,0.056138754,0.44221282,1.0110245,0.56881166
138,overhead_press,18,asymmetry+instability+rom,0.4867936670780182,0.7274974,0.24070373,0.40174899,1.029541,0.627792
141,lunge,21,rom,0.8736799359321594,0.76786584,0.1058141,0.42829582,1.0108722,0.5825764
146,overhead_press,2,instability,0.8017282485961914,0.7577874,0.043940842,0.4351298,1.0264277,0.591298
148,overhead_press,4,clean,1.0,0.7708698,0.22913021,0.45081374,1.026141,0.5753273
154,throw,10,compensation,0.6015304923057556,0.74341303,0.14188254,0.40787143,1.0196913,0.6118199
155,throw,11,instability+jerk,0.8403570055961609,0.7436262,0.09673083,0.4075788,1.018944,0.6113652
162,throw,18,instability+tempo,0.6316795945167542,0.740128,0.108448386,0.40324536,1.0185654,0.6153201
165,gait,21,asymmetry,0.9303615689277649,0.74680346,0.1835581,0.41735938,1.0149763,0.5976169
170,lunge,2,asymmetry+jerk,0.6967987418174744,0.76013094,0.0633322,0.4210901,1.0128282,0.5917381
172,throw,4,compensation+instability,0.658443808555603,0.72758627,0.06914246,0.39019528,1.0211103,0.63091505
178,throw,10,instability,0.7625966668128967,0.74170315,0.020893514,0.40608367,1.019754,0.61367035
179,overhead_press,11,instability,0.7835549116134644,0.7666807,0.016874194,0.4462348,1.0262251,0.57999027
186,overhead_press,18,instability,0.8124698996543884,0.7494098,0.063060105,0.42609963,1.0272579,0.60115826
189,overhead_press,21,clean,1.0,0.78066033,0.21933967,0.46268067,1.0256637,0.56298304
194,throw,2,clean,1.0,0.74170756,0.25829244,0.40624657,1.0197464,0.6134999
196,gait,4,instability+jerk,0.6014768481254578,0.76178366,0.16030681,0.43322068,1.0123832,0.57916254
202,lunge,10,asymmetry+instability+rom,0.6147244572639465,0.780065,0.16534054,0.44341084,1.0107112,0.5673003
203,overhead_press,11,compensation+instability,0.5034309029579163,0.76532084,0.26188993,0.44353333,1.0257058,0.5821725
210,lunge,18,clean,1.0,0.7570294,0.24297059,0.416244,1.0117004,0.59545636
213,gait,21,asymmetry+rom,0.49997907876968384,0.7431795,0.24320042,0.41324022,1.0153227,0.6020825
218,lunge,2,clean,1.0,0.76363003,0.23636997,0.42485926,1.0121872,0.58732796
220,squat,4,compensation+jerk,0.47195813059806824,0.74305815,0.2711,0.4044166,1.0155313,0.61111474
226,gait,10,jerk,0.9328513145446777,0.7453763,0.18747503,0.41612878,1.0156755,0.5995468
227,overhead_press,11,tempo,0.8584722280502319,0.77845985,0.08001238,0.45981702,1.0255971,0.56578004
234,lunge,18,asymmetry,0.6582695245742798,0.75797814,0.09970862,0.41715786,1.0117615,0.59460366
237,throw,21,clean,1.0,0.7493363,0.2506637,0.41300997,1.01759,0.60458004
242,gait,2,clean,1.0,0.72666794,0.27333206,0.39684638,1.0191045,0.62225807
244,lunge,4,asymmetry+compensation,0.5397172570228577,0.7232157,0.18349844,0.378993,1.0159296,0.63693655
250,throw,10,clean,1.0,0.7466722,0.2533278,0.41127992,1.0190531,0.6077732
251,throw,11,asymmetry+instability,0.6759362816810608,0.7401286,0.064192295,0.4037281,1.0193176,0.6155895
258,gait,18,instability,0.8515012860298157,0.7537206,0.097780704,0.4249367,1.0138769,0.5889402
261,gait,21,jerk,0.847970187664032,0.74723977,0.10073042,0.41777158,1.0149076,0.597136
266,throw,2,jerk+rom+tempo,0.6755517721176147,0.73735815,0.06180638,0.40109757,1.0198244,0.61872685
268,lunge,4,asymmetry+rom,0.599364697933197,0.7611416,0.1617769,0.42200598,1.0123581,0.59035206
274,squat,10,asymmetry,0.9371042251586914,0.7754281,0.16167611,0.44059172,1.0132488,0.5726571
275,squat,11,asymmetry,0.7198100090026855,0.72081625,0.0010062456,0.3805877,1.019644,0.6390563
282,gait,18,jerk+rom,0.5802179574966431,0.7522645,0.17204654,0.42350873,1.0140644,0.59055567
285,overhead_press,21,tempo,0.7571746706962585,0.77810884,0.020934165,0.45939684,1.0257128,0.566316
290,squat,2,clean,1.0,0.7464166,0.25358337,0.40832248,1.0161136,0.6077912
292,gait,4,compensation,0.6597895622253418,0.763817,0.10402745,0.4350277,1.0115494,0.57652164
298,lunge,10,rom,0.8551280498504639,0.7828551,0.07227296,0.4457099,1.0103503,0.5646404
299,overhead_press,11,clean,1.0,0.7785055,0.2214945,0.46029717,1.0259845,0.56568736
306,squat,18,asymmetry+instability,0.6159713268280029,0.70564884,0.08967751,0.36410066,1.021565,0.65746427
309,lunge,21,clean,1.0,0.76842064,0.23157936,0.42871347,1.0106492,0.58193576
314,lunge,2,asymmetry+instability+rom,0.4045167863368988,0.7497548,0.345238,0.41059074,1.0148056,0.6042148
316,gait,4,instability,0.8673028349876404,0.7629824,0.10432041,0.43491027,1.0124788,0.57756853
322,overhead_press,10,jerk+rom,0.533585250377655,0.78790027,0.25431502,0.4717603,1.0258049,0.5540446
323,lunge,11,instability,0.7158548831939697,0.7676925,0.051837623,0.42851433,1.0109895,0.5824752
330,overhead_press,18,asymmetry+instability+jerk,0.7424558401107788,0.747962,0.005506158,0.42435554,1.0273983,0.60304284
333,gait,21,jerk+tempo,0.7612156867980957,0.7461633,0.015052378,0.41655126,1.0149984,0.5984472
338,overhead_press,2,compensation+tempo,0.7860798239707947,0.75890523,0.027174592,0.43665865,1.0265852,0.5899266
340,squat,4,instability+rom,0.4305742383003235,0.6948483,0.26427406,0.3529879,1.0235174,0.6705295
346,gait,10,rom+tempo,0.6254249215126038,0.7439444,0.118519485,0.41456923,1.015962,0.60139275
347,lunge,11,asymmetry+compensation+rom,0.3447287976741791,0.7856165,0.44088772,0.4493675,1.0103538,0.5609863
354,throw,18,asymmetry+jerk+tempo,0.503637969493866,0.74749887,0.2438609,0.4119136,1.0184202,0.6065066
357,gait,21,instability+rom,0.7043828964233398,0.746221,0.04183811,0.4162645,1.0147687,0.5985042
362,squat,2,asymmetry,0.7497348785400391,0.7147302,0.035004675,0.37453988,1.0208157,0.6462759
364,squat,4,asymmetry+instability,0.6251307129859924,0.7113883,0.08625758,0.36994806,1.0207356,0.6507876
370,throw,10,compensation+instability+jerk,0.49103835225105286,0.7407338,0.24969545,0.40416518,1.0191275,0.61496234
371,squat,11,compensation+tempo,0.4497998356819153,0.6997669,0.24996704,0.35973856,1.0239704,0.6642318
378,lunge,18,instability+rom,0.8393522500991821,0.7544072,0.08494502,0.41335252,1.0118988,0.59854627
381,squat,21,compensation,0.8087571859359741,0.74404305,0.064714134,0.40455487,1.0155767,0.6110219
386,overhead_press,2,jerk,0.8793323636054993,0.76304716,0.116285205,0.44121873,1.0260725,0.58485377
388,gait,4,jerk,0.9255744218826294,0.7664332,0.15914124,0.43893683,1.0120976,0.57316077
394,squat,10,rom,0.6863469481468201,0.7750224,0.08867544,0.44076285,1.0135431,0.57278025
395,squat,11,asymmetry+compensation+instability,0.31405672430992126,0.7128663,0.39880958,0.3728459,1.0217282,0.64888227
402,squat,18,clean,1.0,0.7361562,0.26384377,0.3964297,1.0168885,0.62045884
405,throw,21,asymmetry+instability+tempo,0.44181421399116516,0.7453878,0.30357358,0.40817323,1.0174512,0.60927796
410,gait,2,compensation+jerk+rom,0.1791902333498001,0.7249528,0.5457626,0.39475486,1.0191268,0.6243719
412,lunge,4,rom,0.7134480476379395,0.7641737,0.05072564,0.4244247,1.0113748,0.5869501
418,lunge,10,compensation+instability,0.3183088004589081,0.77303493,0.45472613,0.4351465,1.0111935,0.576047
419,overhead_press,11,instability+tempo,0.6920161247253418,0.76777804,0.075761914,0.44739905,1.026207,0.57880795
426,overhead_press,18,tempo,0.9457070827484131,0.76449436,0.18121272,0.44315922,1.0261925,0.5830333
429,lunge,21,asymmetry+compensation+tempo,0.5825364589691162,0.7639387,0.18140227,0.42294958,1.0103557,0.58740616
434,squat,2,instability+tempo,0.6004575490951538,0.73751104,0.13705349,0.39863935,1.0172101,0.6185708
436,overhead_press,4,instability+jerk+tempo,0.6543729901313782,0.7597674,0.10539442,0.4378431,1.0266517,0.58880866
442,throw,10,rom,0.6347213387489319,0.7463406,0.111619234,0.41096118,1.0191736,0.6082125
443,gait,11,jerk,0.8464126586914062,0.7432338,0.10317886,0.41405997,1.0161016,0.6020416
450,gait,18,clean,1.0,0.754841,0.24515897,0.42632362,1.0138065,0.5874828
453,squat,21,compensation,0.6738412976264954,0.7426973,0.068856,0.4022932,1.0153567,0.61306345
458,overhead_press,2,asymmetry+instability+tempo,0.30455252528190613,0.76167864,0.4571261,0.43913937,1.0260257,0.5868863
460,throw,4,jerk,0.9017106294631958,0.7447677,0.1569429,0.40866053,1.0186987,0.61003816
466,overhead_press,10,compensation+instability,0.3867131769657135,0.6830346,0.29632142,0.35351944,1.035818,0.68229854
467,throw,11,asymmetry+compensation,0.6922076344490051,0.745771,0.053563356,0.41034234,1.0189952,0.60865283
474,squat,18,compensation+rom,0.537596583366394,0.7294963,0.19189972,0.38861915,1.0172358,0.6286166
477,squat,21,jerk+rom+tempo,0.6283333897590637,0.7430126,0.11467922,0.40328088,1.0155585,0.6122776
482,squat,2,instability+tempo,0.6757096648216248,0.740436,0.06472635,0.4022904,1.0173035,0.61501306
484,overhead_press,4,compensation+rom,0.6211854815483093,0.6913072,0.070121706,0.36209506,1.0342472,0.6721521
490,throw,10,tempo,0.8841723799705505,0.747683,0.13648939,0.41241583,1.01903,0.6066141
491,squat,11,compensation+instability,0.4419461190700531,0.76219225,0.32024613,0.42556867,1.0142566,0.5886879
498,gait,18,clean,1.0,0.75590765,0.24409235,0.4276484,1.0137212,0.5860728
501,lunge,21,jerk+tempo,0.6392510533332825,0.7691347,0.12988365,0.42950377,1.0105406,0.5810368
506,throw,2,instability+rom,0.5616858005523682,0.7319105,0.17022473,0.39600345,1.0212584,0.62525487
508,overhead_press,4,jerk,0.8333931565284729,0.77273566,0.0606575,0.45306978,1.0260966,0.5730268
514,gait,10,instability+tempo,0.6768627762794495,0.7380366,0.061173797,0.40768638,1.0165645,0.60887814
515,throw,11,asymmetry,0.8665193915367126,0.7443856,0.12213379,0.40830663,1.0186713,0.6103647
522,gait,18,jerk+rom,0.6952667236328125,0.75477374,0.059507012,0.42621395,1.0137887,0.5875747
525,lunge,21,compensation+rom,0.7570940256118774,0.75257313,0.004520893,0.41036287,1.0116497,0.6012869
530,lunge,2,jerk+tempo,0.8231753706932068,0.76609445,0.057080925,0.4276995,1.0120535,0.584354
532,overhead_press,4,jerk,0.8263574838638306,0.7699202,0.056437314,0.44920126,1.0257385,0.57653725
538,throw,10,rom,0.6461511850357056,0.7379642,0.09181303,0.40171865,1.019897,0.61817837
539,squat,11,clean,1.0,0.76530457,0.23469543,0.42916337,1.0142255,0.58506215
546,lunge,18,asymmetry+tempo,0.5761939287185669,0.751518,0.17532408,0.41075453,1.012765,0.6020105
549,throw,21,compensation+rom,0.39474111795425415,0.74782044,0.35307932,0.4114887,1.0178914,0.6064027
554,gait,2,compensation+tempo,0.7266247868537903,0.7248044,0.0018203855,0.39490017,1.0195451,0.6246449
556,throw,4,asymmetry,0.8976228833198547,0.7420511,0.15557176,0.4057803,1.0191278,0.61334753
562,overhead_press,10,tempo,0.8458737730979919,0.78396183,0.06191194,0.4669041,1.0258045,0.5589004
563,overhead_press,11,jerk,0.8991842269897461,0.7804872,0.11869705,0.46242598,1.0255997,0.5631738
570,squat,18,instability+jerk,0.63695228099823,0.7299808,0.093028545,0.38974032,1.0175562,0.62781584
573,lunge,21,asymmetry,0.7164809703826904,0.75627244,0.039791465,0.41528365,1.0119768,0.59669316
578,gait,2,compensation,0.7401727437973022,0.72685164,0.013321102,0.39703855,1.0191795,0.6221409
580,throw,4,instability,0.8659115433692932,0.735598,0.13031352,0.39877293,1.0199453,0.6211723
586,gait,10,jerk+rom,0.7430433630943298,0.74477184,0.0017284751,0.41559258,1.0158557,0.6002631
587,throw,11,compensation+instability+tempo,0.48294201493263245,0.7389197,0.25597766,0.40331504,1.0204318,0.6171167
594,gait,18,tempo,0.7689104080200195,0.7545416,0.014368832,0.42582723,1.013586,0.5877588
597,lunge,21,jerk,0.8404654860496521,0.7711547,0.069310784,0.43180016,1.010267,0.5784669
602,lunge,2,instability,0.9544654488563538,0.7646066,0.18985885,0.42628,1.0123588,0.58607876
604,gait,4,asymmetry+instability,0.692274808883667,0.7687326,0.0764578,0.44166872,1.0120019,0.5703331
610,gait,10,compensation,0.8720332980155945,0.74504554,0.12698776,0.41585228,1.0158498,0.5999975
611,squat,11,asymmetry,0.7046337723731995,0.7552439,0.050610125,0.418831,1.0156978,0.59686685
618,squat,18,compensation,0.7018070816993713,0.6606698,0.041137278,0.31748676,1.0290047,0.71151793
621,throw,21,rom,0.8544015288352966,0.7498485,0.104553044,0.41366598,1.0177345,0.6040685
626,gait,2,asymmetry+instability,0.43284764885902405,0.7219464,0.28909877,0.39147708,1.0198056,0.62832844
628,throw,4,jerk+rom,0.536405622959137,0.7455549,0.2091493,0.40966228,1.0187706,0.6091083
634,throw,10,rom,0.6869253516197205,0.7508521,0.06392676,0.41646954,1.0192242,0.6027546
635,overhead_press,11,jerk+rom+tempo,0.44567355513572693,0.78194684,0.33627328,0.46326244,1.0250854,0.561823
642,overhead_press,18,compensation,0.5717945098876953,0.6943824,0.12258792,0.36284193,1.0314852,0.66864324
645,overhead_press,21,asymmetry,0.9388002157211304,0.7784163,0.16038394,0.46022597,1.0261921,0.5659661
650,lunge,2,compensation,0.6783596873283386,0.76375335,0.08539367,0.42522377,1.0124097,0.5871859
652,throw,4,compensation+jerk,0.7550598978996277,0.74060065,0.014459252,0.40379122,1.0186868,0.6148956
658,throw,10,compensation,0.8505990505218506,0.7426241,0.10797495,0.4071742,1.019904,0.6127298
659,gait,11,asymmetry,0.7784010767936707,0.73621196,0.04218912,0.40593413,1.016714,0.6107799
666,lunge,18,rom+tempo,0.7845106720924377,0.7564411,0.028069556,0.4157676,1.0119547,0.59618706
669,throw,21,asymmetry,0.8974103331565857,0.7489884,0.14842194,0.41292113,1.0178736,0.6049525
674,gait,2,instability+tempo,0.7163965702056885,0.72425336,0.007856786,0.3942512,1.0197468,0.62549555
676,overhead_press,4,clean,1.0,0.7703475,0.22965252,0.45010248,1.0260507,0.57594824
682,gait,10,jerk,0.8765293955802917,0.7447106,0.13181877,0.41559604,1.0160067,0.6004107
683,overhead_press,11,compensation,0.5817631483078003,0.7791601,0.19739693,0.46132097,1.0261613,0.5648403
690,lunge,18,compensation+instability,0.5900800824165344,0.7426594,0.15257931,0.40096948,1.0141696,0.61320007
693,lunge,21,clean,1.0,0.7701672,0.22983283,0.43060213,1.0103153,0.57971317
698,overhead_press,2,asymmetry+compensation,0.8024672865867615,0.7534829,0.04898441,0.42986476,1.026598,0.5967332
700,lunge,4,jerk+rom+tempo,0.26057201623916626,0.7500717,0.4894997,0.40926066,1.0135123,0.6042516
706,lunge,10,clean,1.0,0.79268783,0.20731217,0.45858455,1.0106702,0.55208564
707,lunge,11,asymmetry,0.7973810434341431,0.7714133,0.025967717,0.4334568,1.0114259,0.5779691
714,squat,18,jerk+rom+tempo,0.4402431845664978,0.7324707,0.2922275,0.39257982,1.017429,0.6248492
717,gait,21,compensation,0.9160642027854919,0.74378884,0.17227536,0.413668,1.0149726,0.60130453
722,gait,2,instability,0.7041105628013611,0.7182881,0.014177561,0.3874096,1.0203997,0.6329901
724,lunge,4,asymmetry+jerk+rom,0.5899174809455872,0.7635636,0.17364609,0.423842,1.0115619,0.58771986
730,lunge,10,tempo,0.871654212474823,0.7938637,0.0777905,0.45974377,1.0102843,0.55054057
731,lunge,11,instability+tempo,0.5409071445465088,0.767892,0.22698486,0.4290409,1.0111527,0.58211184
738,throw,18,asymmetry,0.7107799053192139,0.749096,0.03831607,0.4144422,1.0189029,0.6044607
741,lunge,21,asymmetry+instability,0.6334658861160278,0.7570303,0.12356442,0.41631106,1.0117885,0.59547746
746,squat,2,asymmetry+jerk+tempo,0.6976209878921509,0.7281865,0.0305655,0.3889195,1.0191386,0.6302191
748,squat,4,compensation+jerk,0.7083191871643066,0.720141,0.011821806,0.3795536,1.019573,0.6400194
754,lunge,10,compensation+jerk+tempo,0.4409644901752472,0.7836646,0.3427001,0.4478071,1.0110753,0.5632682
755,gait,11,asymmetry+rom,0.707842230796814,0.7399577,0.03211546,0.4105064,1.0166435,0.60613716
762,throw,18,compensation,0.8676356077194214,0.74655885,0.12107676,0.41075075,1.0184195,0.60766876
765,squat,21,instability,0.8797832727432251,0.7434286,0.13635468,0.40350476,1.0156568,0.6121521
770,throw,2,clean,1.0,0.7415315,0.2584685,0.40599754,1.0196196,0.61362207
772,overhead_press,4,rom,0.7952207326889038,0.7727343,0.022486448,0.45208395,1.0255535,0.5734695
778,squat,10,instability+jerk+tempo,0.5343503952026367,0.7758124,0.24146199,0.44131735,1.0135008,0.5721835
779,gait,11,clean,1.0,0.7435255,0.2564745,0.4141502,1.0158523,0.6017021
786,lunge,18,asymmetry+instability,0.5539370775222778,0.74446,0.19052291,0.40326712,1.013573,0.6103059
789,overhead_press,21,instability,0.9166542887687683,0.77561903,0.14103526,0.45717934,1.026432,0.5692527
794,overhead_press,2,tempo,0.9302510619163513,0.76136976,0.1688813,0.4396018,1.0265511,0.58694935
796,overhead_press,4,jerk+tempo,0.6939873695373535,0.76888925,0.07490188,0.4482638,1.0261464,0.57788265
802,gait,10,jerk,0.9325417876243591,0.74346495,0.18907684,0.4142874,1.0163064,0.602019
803,lunge,11,clean,1.0,0.78354234,0.21645766,0.4473494,1.010615,0.56326556
810,throw,18,clean,1.0,0.7468346,0.25316542,0.41063967,1.0178688,0.6072291
813,gait,21,rom,0.9175171256065369,0.7451171,0.1724,0.41559678,1.0153477,0.59975094
818,throw,2,instability,0.7353042364120483,0.7305133,0.0047909617,0.39438164,1.0212787,0.6268971
820,lunge,4,asymmetry,0.7916680574417114,0.767292,0.024376035,0.42782322,1.011151,0.5833278
826,squat,10,clean,1.0,0.7764043,0.22359568,0.44244865,1.0139326,0.57148397
827,lunge,11,jerk,0.95719975233078,0.78266656,0.17453319,0.4462116,1.0104878,0.5642762
834,overhead_press,18,rom+tempo,0.7214343547821045,0.7601764,0.038742065,0.43823165,1.0265677,0.58833605
837,overhead_press,21,instability+tempo,0.8004222512245178,0.77554744,0.024874806,0.45684898,1.0263463,0.56949735
842,lunge,2,clean,1.0,0.76588315,0.23411685,0.42765394,1.0121435,0.5844896
844,overhead_press,4,compensation,0.743822455406189,0.7702013,0.02637887,0.4505317,1.0265348,0.5760031
850,throw,10,clean,1.0,0.74871737,0.25128263,0.41392872,1.0192047,0.605276
851,gait,11,compensation+rom+tempo,0.41061729192733765,0.7382688,0.3276515,0.408852,1.0169861,0.60813415
858,lunge,18,tempo,0.8671562671661377,0.7550545,0.11210179,0.41392043,1.0117544,0.597834
861,lunge,21,compensation+instability+tempo,0.44957655668258667,0.73143643,0.28185987,0.38714746,1.0139732,0.6268258
866,overhead_press,2,compensation+rom+tempo,0.17234179377555847,0.75944436,0.58710253,0.43690243,1.0266687,0.58976626
868,gait,4,asymmetry+instability+tempo,0.49510902166366577,0.7661549,0.27104586,0.43865195,1.0120733,0.57342136
874,throw,10,clean,1.0,0.7481,0.25190002,0.41308492,1.0190954,0.6060105
875,lunge,11,compensation+rom,0.3785722255706787,0.7727083,0.39413607,0.4339313,1.0104017,0.57647043
882,throw,18,instability+jerk+rom,0.35548222064971924,0.723169,0.3676868,0.3854752,1.0212672,0.635792
885,gait,21,clean,1.0,0.7471596,0.2528404,0.41795442,1.015068,0.5971136
890,throw,2,compensation+rom,0.5207148194313049,0.7025537,0.18183887,0.36344633,1.02437,0.6609236
892,gait,4,instability,0.7318081259727478,0.7595161,0.027707994,0.43008846,1.0122175,0.58212906
898,lunge,10,jerk,0.861807644367218,0.79365104,0.0681566,0.45966908,1.0104872,0.5508181
899,lunge,11,rom+tempo,0.5792118906974792,0.7809717,0.20175982,0.44404367,1.0105653,0.56652164
906,squat,18,rom,0.8636369705200195,0.7373769,0.12626004,0.39747223,1.0164634,0.61899114
909,overhead_press,21,compensation,0.5513359904289246,0.7751546,0.2238186,0.45490757,1.0245727,0.5696652
914,squat,2,asymmetry+jerk,0.8632668852806091,0.7465881,0.116678774,0.40887764,1.0163367,0.60745907
916,squat,4,clean,1.0,0.7480775,0.2519225,0.40926597,1.0155076,0.6062416
922,gait,10,instability,0.8192363977432251,0.74066097,0.07857543,0.41053423,1.0161383,0.60560405
923,overhead_press,11,compensation+jerk,0.5374619960784912,0.75987697,0.22241497,0.43783405,1.0266454,0.5888114
930,throw,18,clean,1.0,0.7457043,0.2542957,0.40948898,1.0181687,0.6086797
933,squat,21,tempo,0.7885276079177856,0.7464775,0.042050123,0.40699628,1.0153842,0.60838795
938,lunge,2,tempo,0.8476537466049194,0.76251733,0.08513641,0.42352965,1.0122406,0.588711
940,gait,4,asymmetry+instability+tempo,0.540895938873291,0.7662034,0.22530746,0.43889818,1.0121101,0.5732119
946,gait,10,instability,0.9400942921638489,0.7439139,0.1961804,0.41447195,1.0157968,0.6013248
947,throw,11,asymmetry+rom+tempo,0.3305823504924774,0.73835033,0.40776798,0.40256613,1.020653,0.6180869
954,overhead_press,18,asymmetry,0.7543219923973083,0.7390718,0.015250206,0.41425726,1.0280455,0.61378825
957,gait,21,instability+rom,0.5569742321968079,0.74451584,0.1875416,0.4146667,1.0151725,0.60050577
962,throw,2,compensation+instability+tempo,0.15892329812049866,0.71632504,0.5574018,0.379218,1.0229903,0.64377236
964,lunge,4,tempo,0.9232932329177856,0.7677208,0.15557241,0.42871502,1.0113474,0.5826324
970,lunge,10,jerk+rom,0.6442356109619141,0.7787485,0.1345129,0.4423491,1.0118364,0.56948733
971,squat,11,compensation,0.8520093560218811,0.76291937,0.08908999,0.42652932,1.014593,0.5880637
978,gait,18,compensation,0.8422030806541443,0.753563,0.088640094,0.42501482,1.0140517,0.5890368
981,overhead_press,21,asymmetry+instability+rom,0.3874299228191376,0.713656,0.3262261,0.38620186,1.0314521,0.6452502
986,overhead_press,2,asymmetry+instability,0.8491292595863342,0.7635291,0.08560014,0.4415528,1.0260438,0.584491
988,lunge,4,asymmetry+rom+tempo,0.4187699854373932,0.7613999,0.34262994,0.42136255,1.0117952,0.59043264
994,squat,10,compensation+instability,0.4845779240131378,0.78834176,0.30376384,0.4565397,1.0138285,0.5572888
995,squat,11,compensation,0.9095302224159241,0.7543794,0.15515083,0.41662085,1.015157,0.59853613
