index,action,subject,combination,quality,score,abs_error,lower,upper,width
714,squat,18,jerk+rom+tempo,0.4402431845664978,0.69786453,0.25762135,0.3106476,0.91834277,0.60769516
717,gait,21,compensation,0.9160642027854919,0.69733804,0.21872616,0.33698356,0.9227215,0.58573794
722,gait,2,instability,0.7041105628013611,0.5469397,0.15717089,0.14979261,0.83742684,0.6876342
724,lunge,4,asymmetry+jerk+rom,0.5899174809455872,0.7183289,0.12841141,0.33817214,0.9461906,0.60801846
730,lunge,10,tempo,0.871654212474823,0.7768884,0.09476584,0.42790782,0.98117614,0.5532683
731,lunge,11,instability+tempo,0.5409071445465088,0.6265408,0.085633636,0.2502832,0.8439113,0.59362805
738,throw,18,asymmetry,0.7107799053192139,0.69848394,0.012295961,0.28705892,0.9121374,0.62507844
741,lunge,21,asymmetry+instability,0.6334658861160278,0.6794363,0.04597044,0.27887532,0.8902048,0.61132944
746,squat,2,asymmetry+jerk+tempo,0.6976209878921509,0.6257509,0.07187009,0.19994587,0.8657697,0.6658238
748,squat,4,compensation+jerk,0.7083191871643066,0.68823385,0.020085335,0.29854432,0.9226451,0.6241008
754,lunge,10,compensation+jerk+tempo,0.4409644901752472,0.75533783,0.31437334,0.3906335,0.9635875,0.57295406
755,gait,11,asymmetry+rom,0.707842230796814,0.75056344,0.042721212,0.4124845,0.98674214,0.5742576
762,throw,18,compensation,0.8676356077194214,0.6599954,0.20764023,0.24385953,0.8990165,0.65515697
765,squat,21,instability,0.8797832727432251,0.6583281,0.22145516,0.25913996,0.84689623,0.5877563
770,throw,2,clean,1.0,0.7392564,0.26074362,0.34941077,0.96349585,0.6140851
772,overhead_press,4,rom,0.7952207326889038,0.7539168,0.041303933,0.38157442,0.9664626,0.5848882
778,squat,10,instability+jerk+tempo,0.5343503952026367,0.72547203,0.19112164,0.36331278,0.9427953,0.5794825
779,gait,11,clean,1.0,0.75404257,0.24595743,0.41519362,0.97533053,0.5601369
786,lunge,18,asymmetry+instability,0.5539370775222778,0.6596778,0.105740726,0.26732692,0.874719,0.6073921
789,overhead_press,21,instability,0.9166542887687683,0.7297264,0.18692791,0.34667698,0.93726623,0.5905893
794,overhead_press,2,tempo,0.9302510619163513,0.76137626,0.1688748,0.38778803,0.96950614,0.5817181
796,overhead_press,4,jerk+tempo,0.6939873695373535,0.7303255,0.03633815,0.35261285,0.96014655,0.6075337
802,gait,10,jerk,0.9325417876243591,0.75754076,0.17500103,0.42701495,0.9923895,0.56537455
803,lunge,11,clean,1.0,0.7564944,0.2435056,0.39356208,0.9650312,0.5714691
810,throw,18,clean,1.0,0.70658696,0.29341304,0.308512,0.93164074,0.6231288
813,gait,21,rom,0.9175171256065369,0.77183986,0.14567727,0.4570812,1.0122318,0.5551506
818,throw,2,instability,0.7353042364120483,0.6109916,0.12431264,0.20961803,0.8432638,0.6336458
820,lunge,4,asymmetry,0.7916680574417114,0.7369812,0.054686844,0.36089534,0.9561508,0.5952555
826,squat,10,clean,1.0,0.78852934,0.21147066,0.45667502,0.98867667,0.5320016
827,lunge,11,jerk,0.95719975233078,0.7584906,0.19870913,0.3950633,0.9657829,0.5707196
834,overhead_press,18,rom+tempo,0.7214343547821045,0.70979315,0.011641204,0.3225113,0.9375087,0.6149974
837,overhead_press,21,instability+tempo,0.8004222512245178,0.7091457,0.09127653,0.31192726,0.9162402,0.60431296
842,lunge,2,clean,1.0,0.75027955,0.24972045,0.38683125,0.9765711,0.5897398
844,overhead_press,4,compensation,0.743822455406189,0.74034154,0.0034809113,0.35955608,0.96012753,0.60057145
850,throw,10,clean,1.0,0.7697412,0.23025882,0.39271152,0.98217547,0.58946395
851,gait,11,compensation+rom+tempo,0.41061729192733765,0.7698901,0.35927284,0.43713248,0.9828284,0.5456959
858,lunge,18,tempo,0.8671562671661377,0.7009036,0.16625267,0.31440848,0.92146015,0.6070517
861,lunge,21,compensation+instability+tempo,0.44957655668258667,0.47134566,0.021769106,0.076921515,0.7183834,0.64146185
866,overhead_press,2,compensation+rom+tempo,0.17234179377555847,0.74915725,0.5768155,0.3719749,0.96928614,0.59731126
868,gait,4,asymmetry+instability+tempo,0.49510902166366577,0.5898783,0.0947693,0.16689497,0.84536874,0.6784738
874,throw,10,clean,1.0,0.7627277,0.23727232,0.38013935,0.9726056,0.59246624
875,lunge,11,compensation+rom,0.3785722255706787,0.7394742,0.36090195,0.37345055,0.94290364,0.5694531
882,throw,18,instability+jerk+rom,0.35548222064971924,0.49077007,0.13528785,0.11583386,0.75155497,0.6357211
885,gait,21,clean,1.0,0.7762916,0.22370839,0.45320696,0.9853909,0.53218395
890,throw,2,compensation+rom,0.5207148194313049,0.46953574,0.05117908,0.095450595,0.76766604,0.67221546
892,gait,4,instability,0.7318081259727478,0.65639865,0.07540947,0.2889214,0.8923534,0.60343206
898,lunge,10,jerk,0.861807644367218,0.7697023,0.09210533,0.4118339,0.97089875,0.55906487
899,lunge,11,rom+tempo,0.5792118906974792,0.7687804,0.18956852,0.4149103,0.9789165,0.5640062
906,squat,18,rom,0.8636369705200195,0.7230409,0.14059609,0.34386906,0.92945147,0.5855824
909,overhead_press,21,compensation,0.5513359904289246,0.7401653,0.1888293,0.36045516,0.9565618,0.59610665
914,squat,2,asymmetry+jerk,0.8632668852806091,0.7425608,0.12070608,0.3672599,0.9444598,0.57719994
916,squat,4,clean,1.0,0.7509974,0.24900258,0.38334888,0.9487147,0.5653658
922,gait,10,instability,0.8192363977432251,0.6232726,0.1959638,0.24533102,0.8965149,0.65118384
923,overhead_press,11,compensation+jerk,0.5374619960784912,0.588368,0.050906003,0.1693021,0.8348917,0.6655896
930,throw,18,clean,1.0,0.71767867,0.28232133,0.32762226,0.9386432,0.6110209
933,squat,21,tempo,0.7885276079177856,0.78498465,0.0035429597,0.44812238,0.98104835,0.53292596
938,lunge,2,tempo,0.8476537466049194,0.75401276,0.09364098,0.38642213,0.96345353,0.5770314
940,gait,4,asymmetry+instability+tempo,0.540895938873291,0.8047969,0.26390094,0.49917394,1.0031459,0.503972
946,gait,10,instability,0.9400942921638489,0.76830757,0.17178673,0.4406762,0.98813033,0.5474541
947,throw,11,asymmetry+rom+tempo,0.3305823504924774,0.7476455,0.41706315,0.3658338,0.97205853,0.6062248
954,overhead_press,18,asymmetry,0.7543219923973083,0.63358,0.12074196,0.22522604,0.9112145,0.6859884
957,gait,21,instability+rom,0.5569742321968079,0.7594413,0.20246708,0.44170558,1.0005355,0.5588299
962,throw,2,compensation+instability+tempo,0.15892329812049866,0.5671406,0.40821728,0.16232349,0.8591719,0.69684845
964,lunge,4,tempo,0.9232932329177856,0.7522264,0.17106682,0.39273876,0.96445924,0.5717205
970,lunge,10,jerk+rom,0.6442356109619141,0.7699284,0.12569278,0.41403502,0.9807629,0.5667279
971,squat,11,compensation,0.8520093560218811,0.7823681,0.06964123,0.4394604,0.9803479,0.5408875
978,gait,18,compensation,0.8422030806541443,0.70877624,0.13342685,0.35713285,0.96162516,0.6044923
981,overhead_press,21,asymmetry+instability+rom,0.3874299228191376,0.64943504,0.26200512,0.24001917,0.91363025,0.67361104
986,overhead_press,2,asymmetry+instability,0.8491292595863342,0.6953068,0.15382248,0.31176776,0.954546,0.6427782
988,lunge,4,asymmetry+rom+tempo,0.4187699854373932,0.6955675,0.2767975,0.30286962,0.9286526,0.62578297
994,squat,10,compensation+instability,0.4845779240131378,0.6539939,0.16941598,0.2592636,0.8389268,0.57966316
995,squat,11,compensation,0.9095302224159241,0.7887124,0.12081784,0.45846272,0.9907198,0.5322571
