index,action,subject,combination,quality,score,abs_error,lower,upper,width
436,overhead_press,4,instability+jerk+tempo,0.6543729901313782,0.73823386,0.083860874,0.390694,1.0322794,0.64158535
442,throw,10,rom,0.6347213387489319,0.7358142,0.101092875,0.3844698,1.0297136,0.6452438
443,gait,11,jerk,0.8464126586914062,0.73697746,0.1094352,0.40137008,1.0364312,0.63506114
450,gait,18,clean,1.0,0.73690003,0.26309997,0.40141225,1.0361587,0.63474643
453,squat,21,compensation,0.6738412976264954,0.7351715,0.0613302,0.37484887,1.0227315,0.6478827
458,overhead_press,2,asymmetry+instability+tempo,0.30455252528190613,0.73791987,0.43336734,0.39000842,1.0319623,0.6419538
460,throw,4,jerk,0.9017106294631958,0.7362372,0.1654734,0.38573167,1.0302213,0.64448965
466,overhead_press,10,compensation+instability,0.3867131769657135,0.738021,0.35130784,0.38722792,1.030179,0.64295113
467,throw,11,asymmetry+compensation,0.6922076344490051,0.7359801,0.04377246,0.38589466,1.0307307,0.64483607
474,squat,18,compensation+rom,0.537596583366394,0.7356948,0.19809824,0.3774702,1.0247066,0.6472364
477,squat,21,jerk+rom+tempo,0.6283333897590637,0.7348938,0.10656041,0.3755419,1.0238909,0.6483489
482,squat,2,instability+tempo,0.6757096648216248,0.73328376,0.057574093,0.37430853,1.0249475,0.650639
484,overhead_press,4,compensation+rom,0.6211854815483093,0.73800135,0.116815865,0.3904261,1.0324526,0.6420265
490,throw,10,tempo,0.8841723799705505,0.7356951,0.14847726,0.38452926,1.0298382,0.645309
491,squat,11,compensation+instability,0.4419461190700531,0.73445606,0.29250994,0.37438893,1.0231287,0.6487398
498,gait,18,clean,1.0,0.7369247,0.2630753,0.40145725,1.0361729,0.6347156
501,lunge,21,jerk+tempo,0.6392510533332825,0.737674,0.098422945,0.3855479,1.0272859,0.64173806
506,throw,2,instability+rom,0.5616858005523682,0.7357764,0.17409062,0.38563374,1.0305876,0.64495385
508,overhead_press,4,jerk,0.8333931565284729,0.738473,0.09492016,0.39111102,1.0321532,0.64104223
514,gait,10,instability+tempo,0.6768627762794495,0.7370248,0.060162008,0.40102232,1.0362804,0.6352581
515,throw,11,asymmetry,0.8665193915367126,0.7355183,0.13100111,0.38433462,1.0299957,0.64566106
522,gait,18,jerk+rom,0.6952667236328125,0.7368936,0.04162687,0.40145755,1.0361823,0.63472474
525,lunge,21,compensation+rom,0.7570940256118774,0.7380601,0.019033909,0.3862489,1.0274947,0.6412458
530,lunge,2,jerk+tempo,0.8231753706932068,0.7363581,0.086817265,0.38575307,1.0291578,0.6434047
532,overhead_press,4,jerk,0.8263574838638306,0.73842615,0.087931335,0.39090198,1.0320961,0.64119416
538,throw,10,rom,0.6461511850357056,0.73476684,0.088615656,0.38148972,1.028292,0.6468022
539,squat,11,clean,1.0,0.7346102,0.2653898,0.3742278,1.0226554,0.6484276
546,lunge,18,asymmetry+tempo,0.5761939287185669,0.7376498,0.16145587,0.3876927,1.0290978,0.6414051
549,throw,21,compensation+rom,0.39474111795425415,0.7369841,0.34224296,0.38641852,1.0297135,0.643295
554,gait,2,compensation+tempo,0.7266247868537903,0.7369933,0.010368526,0.400874,1.036243,0.63536894
556,throw,4,asymmetry,0.8976228833198547,0.7359945,0.16162837,0.38560414,1.0303748,0.6447706
562,overhead_press,10,tempo,0.8458737730979919,0.7382126,0.10766119,0.39059123,1.0324501,0.6418588
563,overhead_press,11,jerk,0.8991842269897461,0.7384688,0.1607154,0.39154783,1.0327927,0.6412449
570,squat,18,instability+jerk,0.63695228099823,0.73571724,0.098764956,0.37794405,1.0247654,0.6468213
573,lunge,21,asymmetry,0.7164809703826904,0.7375252,0.021044254,0.38487986,1.0268921,0.64201224
578,gait,2,compensation,0.7401727437973022,0.7370343,0.003138423,0.40123308,1.0364068,0.6351737
580,throw,4,instability,0.8659115433692932,0.7361559,0.12975562,0.38543952,1.0300771,0.6446376
586,gait,10,jerk+rom,0.7430433630943298,0.7369115,0.0061318874,0.40129092,1.0365288,0.63523793
587,throw,11,compensation+instability+tempo,0.48294201493263245,0.7361456,0.2532036,0.3857242,1.0302926,0.64456844
594,gait,18,tempo,0.7689104080200195,0.73688656,0.032023847,0.40119419,1.0360519,0.63485765
597,lunge,21,jerk,0.8404654860496521,0.73785,0.102615476,0.3863709,1.0277905,0.64141965
602,lunge,2,instability,0.9544654488563538,0.73632085,0.2181446,0.38562462,1.0291662,0.6435416
604,gait,4,asymmetry+instability,0.692274808883667,0.7367109,0.044436097,0.4013565,1.0363538,0.63499737
610,gait,10,compensation,0.8720332980155945,0.7369253,0.135108,0.40130085,1.0365376,0.6352368
611,squat,11,asymmetry,0.7046337723731995,0.73417795,0.029544175,0.37459114,1.0236025,0.6490114
618,squat,18,compensation,0.7018070816993713,0.73507184,0.033264756,0.37599832,1.0243294,0.6483311
621,throw,21,rom,0.8544015288352966,0.7371915,0.11721003,0.38651803,1.0295506,0.64303255
626,gait,2,asymmetry+instability,0.43284764885902405,0.7368633,0.30401567,0.4012269,1.0367122,0.6354853
628,throw,4,jerk+rom,0.536405622959137,0.736347,0.1999414,0.38612905,1.0303812,0.6442522
634,throw,10,rom,0.6869253516197205,0.73572016,0.048794806,0.38451785,1.0300663,0.6455484
635,overhead_press,11,jerk+rom+tempo,0.44567355513572693,0.7383757,0.29270217,0.39063466,1.031985,0.6413504
642,overhead_press,18,compensation,0.5717945098876953,0.7392542,0.16745967,0.39265844,1.0327702,0.6401117
645,overhead_press,21,asymmetry,0.9388002157211304,0.73900354,0.19979668,0.39225215,1.0323865,0.6401344
650,lunge,2,compensation,0.6783596873283386,0.73629355,0.057933867,0.38529992,1.0288638,0.64356387
652,throw,4,compensation+jerk,0.7550598978996277,0.7362872,0.018772721,0.3856739,1.0299563,0.64428246
658,throw,10,compensation,0.8505990505218506,0.73549587,0.115103185,0.3838812,1.0294987,0.6456175
659,gait,11,asymmetry,0.7784010767936707,0.73687565,0.041525424,0.4010081,1.0363309,0.6353228
666,lunge,18,rom+tempo,0.7845106720924377,0.7378434,0.046667278,0.38754293,1.0288211,0.64127815
669,throw,21,asymmetry,0.8974103331565857,0.7371691,0.16024125,0.38665438,1.0296808,0.6430265
674,gait,2,instability+tempo,0.7163965702056885,0.73698354,0.020586967,0.40096545,1.0363879,0.63542247
676,overhead_press,4,clean,1.0,0.7385469,0.2614531,0.39116767,1.0321255,0.64095783
682,gait,10,jerk,0.8765293955802917,0.7369354,0.13959402,0.40132454,1.036543,0.6352185
683,overhead_press,11,compensation,0.5817631483078003,0.7385035,0.15674037,0.3916731,1.0327988,0.6411257
690,lunge,18,compensation+instability,0.5900800824165344,0.7378208,0.14774072,0.3865682,1.0282274,0.64165926
693,lunge,21,clean,1.0,0.7377188,0.26228118,0.38627174,1.0280582,0.64178646
698,overhead_press,2,asymmetry+compensation,0.8024672865867615,0.73797536,0.06449193,0.39027599,1.0318336,0.6415577
700,lunge,4,jerk+rom+tempo,0.26057201623916626,0.7363849,0.4758129,0.38425472,1.0276791,0.6434244
706,lunge,10,clean,1.0,0.7367275,0.26327252,0.38431716,1.0272872,0.6429701
707,lunge,11,asymmetry,0.7973810434341431,0.7362831,0.06109792,0.38483205,1.0286247,0.6437926
714,squat,18,jerk+rom+tempo,0.4402431845664978,0.7353699,0.29512674,0.3783827,1.0258697,0.64748704
717,gait,21,compensation,0.9160642027854919,0.73697615,0.17908806,0.40130675,1.0362338,0.63492703
722,gait,2,instability,0.7041105628013611,0.7367638,0.032653213,0.40087053,1.036886,0.6360154
724,lunge,4,asymmetry+jerk+rom,0.5899174809455872,0.7366716,0.14675415,0.3857427,1.0289583,0.64321566
730,lunge,10,tempo,0.871654212474823,0.7364603,0.13519388,0.38371825,1.027084,0.64336574
731,lunge,11,instability+tempo,0.5409071445465088,0.7370251,0.19611794,0.38331717,1.0261426,0.6428254
738,throw,18,asymmetry,0.7107799053192139,0.73759454,0.02681464,0.38928497,1.0315266,0.6422416
741,lunge,21,asymmetry+instability,0.6334658861160278,0.7372699,0.10380399,0.38600442,1.0283309,0.6423265
746,squat,2,asymmetry+jerk+tempo,0.6976209878921509,0.7333244,0.03570342,0.37485167,1.0252427,0.650391
748,squat,4,compensation+jerk,0.7083191871643066,0.73359567,0.025276482,0.37384808,1.0239356,0.6500875
754,lunge,10,compensation+jerk+tempo,0.4409644901752472,0.736424,0.29545954,0.38386208,1.027283,0.6434209
755,gait,11,asymmetry+rom,0.707842230796814,0.7369208,0.029078543,0.4011429,1.0363001,0.63515717
762,throw,18,compensation,0.8676356077194214,0.73744416,0.13019145,0.38864723,1.0311141,0.6424669
765,squat,21,instability,0.8797832727432251,0.7355012,0.14428204,0.3755004,1.0229427,0.6474422
770,throw,2,clean,1.0,0.7357542,0.2642458,0.38672772,1.031784,0.64505637
772,overhead_press,4,rom,0.7952207326889038,0.7382852,0.05693555,0.39069036,1.0319433,0.641253
778,squat,10,instability+jerk+tempo,0.5343503952026367,0.7356031,0.2012527,0.37344202,1.0199223,0.6464802
779,gait,11,clean,1.0,0.73694736,0.26305264,0.40126023,1.0364127,0.63515246
786,lunge,18,asymmetry+instability,0.5539370775222778,0.737388,0.18345094,0.3884125,1.0302588,0.6418463
789,overhead_press,21,instability,0.9166542887687683,0.73888195,0.17777234,0.39223835,1.0326892,0.64045084
794,overhead_press,2,tempo,0.9302510619163513,0.73811203,0.19213903,0.39077315,1.0323037,0.6415305
796,overhead_press,4,jerk+tempo,0.6939873695373535,0.7381656,0.044178247,0.39093247,1.032569,0.6416366
802,gait,10,jerk,0.9325417876243591,0.7369006,0.19564116,0.40121892,1.0365267,0.6353078
803,lunge,11,clean,1.0,0.73695093,0.26304907,0.3852694,1.0278822,0.6426128
810,throw,18,clean,1.0,0.73741704,0.26258296,0.38875693,1.0312675,0.6425106
813,gait,21,rom,0.9175171256065369,0.73694456,0.18057257,0.40126812,1.0362704,0.63500226
818,throw,2,instability,0.7353042364120483,0.7359186,0.0006143451,0.38772303,1.0326838,0.6449608
820,lunge,4,asymmetry,0.7916680574417114,0.73696053,0.054707527,0.3856228,1.0282938,0.64267105
826,squat,10,clean,1.0,0.7349714,0.2650286,0.37291896,1.020672,0.647753
827,lunge,11,jerk,0.95719975233078,0.73668087,0.22051889,0.38480577,1.0278244,0.6430186
834,overhead_press,18,rom+tempo,0.7214343547821045,0.7388412,0.017406821,0.39137477,1.0317078,0.640333
837,overhead_press,21,instability+tempo,0.8004222512245178,0.73903763,0.06138462,0.39163804,1.0317359,0.64009786
842,lunge,2,clean,1.0,0.7363462,0.2636538,0.38514867,1.0286797,0.6435311
844,overhead_press,4,compensation,0.743822455406189,0.73846066,0.0053617954,0.39129332,1.0324047,0.6411114
850,throw,10,clean,1.0,0.73554355,0.26445645,0.38438228,1.0299762,0.645594
851,gait,11,compensation+rom+tempo,0.41061729192733765,0.7368878,0.32627052,0.401021,1.0363209,0.6352999
858,lunge,18,tempo,0.8671562671661377,0.73796177,0.1291945,0.3878187,1.0291697,0.641351
861,lunge,21,compensation+instability+tempo,0.44957655668258667,0.7375121,0.28793555,0.38601884,1.0280639,0.642045
866,overhead_press,2,compensation+rom+tempo,0.17234179377555847,0.73798865,0.5656469,0.39046147,1.0322223,0.6417608
868,gait,4,asymmetry+instability+tempo,0.49510902166366577,0.736751,0.241642,0.4012059,1.0361071,0.63490117
874,throw,10,clean,1.0,0.73547274,0.26452726,0.3840647,1.029868,0.64580333
875,lunge,11,compensation+rom,0.3785722255706787,0.7367121,0.35813987,0.3843722,1.0275979,0.64322567
882,throw,18,instability+jerk+rom,0.35548222064971924,0.7376461,0.38216388,0.3916631,1.0338252,0.6421621
885,gait,21,clean,1.0,0.7369756,0.2630244,0.40128428,1.0362412,0.6349569
890,throw,2,compensation+rom,0.5207148194313049,0.7354095,0.21469468,0.3859553,1.0315353,0.64557993
892,gait,4,instability,0.7318081259727478,0.7368285,0.00502038,0.4014811,1.0363357,0.6348546
898,lunge,10,jerk,0.861807644367218,0.73672074,0.1250869,0.38426602,1.0273087,0.6430427
899,lunge,11,rom+tempo,0.5792118906974792,0.73690945,0.15769756,0.3846747,1.0275059,0.6428312
906,squat,18,rom,0.8636369705200195,0.7355059,0.12813109,0.37803003,1.0253043,0.64727426
909,overhead_press,21,compensation,0.5513359904289246,0.7389896,0.1876536,0.39174148,1.0321187,0.64037716
914,squat,2,asymmetry+jerk,0.8632668852806091,0.73346144,0.12980545,0.37504032,1.0253284,0.6502881
916,squat,4,clean,1.0,0.7344473,0.2655527,0.37498596,1.0238585,0.6488726
922,gait,10,instability,0.8192363977432251,0.7367843,0.08245212,0.40142116,1.0369107,0.63548946
923,overhead_press,11,compensation+jerk,0.5374619960784912,0.7388912,0.20142919,0.39167294,1.0320609,0.6403879
930,throw,18,clean,1.0,0.7371734,0.26282662,0.38847178,1.0314219,0.6429501
933,squat,21,tempo,0.7885276079177856,0.7360482,0.052479386,0.37715077,1.0235527,0.6464019
938,lunge,2,tempo,0.8476537466049194,0.7362617,0.11139202,0.38497418,1.0285571,0.6435829
940,gait,4,asymmetry+instability+tempo,0.540895938873291,0.73671305,0.19581711,0.40159768,1.0365729,0.63497525
946,gait,10,instability,0.9400942921638489,0.73691976,0.20317453,0.40127936,1.0364932,0.63521385
947,throw,11,asymmetry+rom+tempo,0.3305823504924774,0.7359664,0.40538403,0.38346207,1.028764,0.64530194
954,overhead_press,18,asymmetry,0.7543219923973083,0.73835695,0.015965044,0.39093366,1.0318338,0.64090014
957,gait,21,instability+rom,0.5569742321968079,0.7370089,0.1800347,0.4010413,1.0359612,0.6349199
962,throw,2,compensation+instability+tempo,0.15892329812049866,0.73554456,0.5766213,0.38226235,1.0277213,0.64545894
964,lunge,4,tempo,0.9232932329177856,0.7371077,0.18618554,0.38564274,1.0280926,0.64244986
970,lunge,10,jerk+rom,0.6442356109619141,0.7368601,0.092624485,0.38428503,1.0271912,0.6429061
971,squat,11,compensation,0.8520093560218811,0.73461926,0.117390096,0.37395135,1.0223846,0.6484333
978,gait,18,compensation,0.8422030806541443,0.73680764,0.10539544,0.40151006,1.0363955,0.6348855
981,overhead_press,21,asymmetry+instability+rom,0.3874299228191376,0.7378549,0.35042498,0.3887813,1.0307722,0.6419909
986,overhead_press,2,asymmetry+instability,0.8491292595863342,0.73814994,0.11097932,0.39129096,1.0326695,0.6413786
988,lunge,4,asymmetry+rom+tempo,0.4187699854373932,0.7367054,0.31793544,0.38650104,1.0293674,0.6428664
994,squat,10,compensation+instability,0.4845779240131378,0.73546475,0.25088683,0.37197408,1.019279,0.6473049
995,squat,11,compensation,0.9095302224159241,0.73432016,0.17521006,0.37402493,1.0228226,0.6487977
