index,action,subject,combination,quality,score,abs_error,lower,upper,width
124,overhead_press,4,asymmetry,0.7296754121780396,0.41453263,0.31514278,0.15916444,1.3935764,1.234412
130,gait,2,asymmetry+jerk+rom,0.4293857514858246,0.37597847,0.05340728,0.23659477,1.4106548,1.17406
132,squat,4,rom,0.8633508682250977,0.4063744,0.45697647,0.16435918,1.405711,1.2413518
138,overhead_press,2,asymmetry+instability+rom,0.4867936670780182,0.41661552,0.07017815,0.161526,1.3935851,1.2320591
140,gait,4,compensation+instability,0.31232917308807373,0.38985977,0.07753059,0.23546307,1.3450819,1.1096189
146,overhead_press,2,instability,0.8017282485961914,0.41374296,0.3879853,0.15991129,1.3943886,1.2344773
148,overhead_press,4,clean,1.0,0.41320783,0.5867922,0.16016755,1.3955992,1.2354317
154,throw,2,compensation,0.6015304923057556,0.4280561,0.1734744,0.1486842,1.3725274,1.2238431
156,overhead_press,4,compensation,0.9118240475654602,0.41492483,0.49689922,0.16050997,1.3944637,1.2339537
162,throw,2,instability+tempo,0.6316795945167542,0.42943022,0.20224938,0.15349461,1.3765731,1.2230785
164,squat,4,jerk,0.895587146282196,0.4072707,0.48831645,0.16524425,1.4054544,1.2402102
170,lunge,2,asymmetry+jerk,0.6967987418174744,0.42232043,0.27447832,0.15180193,1.3821636,1.2303617
172,throw,4,compensation+instability,0.658443808555603,0.4284073,0.2300365,0.15085554,1.3733058,1.2224503
178,throw,2,instability,0.7625966668128967,0.42640495,0.3361917,0.14685269,1.3725107,1.2256579
180,overhead_press,4,asymmetry+rom,0.5517095923423767,0.41473743,0.13697216,0.15589634,1.3919398,1.2360435
186,overhead_press,2,instability,0.8124698996543884,0.41257647,0.39989343,0.15542564,1.3925071,1.2370814
188,gait,4,jerk,0.8152839541435242,0.39036766,0.4249163,0.23278746,1.3419656,1.1091781
194,throw,2,clean,1.0,0.42726147,0.5727385,0.14740154,1.372487,1.2250854
196,gait,4,instability+jerk,0.6014768481254578,0.390641,0.21083584,0.23304126,1.3411784,1.1081371
202,lunge,2,asymmetry+instability+rom,0.6147244572639465,0.4209988,0.19372565,0.15291254,1.3846306,1.2317181
204,lunge,4,asymmetry+tempo,0.7782348990440369,0.42335546,0.35487944,0.15572347,1.3827076,1.2269841
210,lunge,2,clean,1.0,0.42051357,0.5794864,0.15217629,1.3821499,1.2299737
212,overhead_press,4,instability,0.9080037474632263,0.41348615,0.4945176,0.16200566,1.3970537,1.235048
218,lunge,2,clean,1.0,0.4203697,0.57963026,0.15025604,1.3817103,1.2314543
220,squat,4,compensation+jerk,0.47195813059806824,0.40688455,0.06507358,0.1654345,1.4060302,1.2405957
226,gait,2,jerk,0.9328513145446777,0.37663043,0.5562209,0.23656029,1.4093971,1.1728368
228,gait,4,tempo,0.8894162178039551,0.38971162,0.4997046,0.23317263,1.3444366,1.111264
234,lunge,2,asymmetry,0.6582695245742798,0.4207806,0.23748893,0.15032206,1.3821896,1.2318676
236,gait,4,instability+tempo,0.7347425818443298,0.3894537,0.34528887,0.23250785,1.3438596,1.1113517
