index,action,subject,combination,quality,score,abs_error,lower,upper,width
82,gait,10,tempo,0.8107673525810242,0.64313793,0.16762942,0.29727167,0.96769464,0.670423
83,gait,11,instability+jerk+rom,0.4363165497779846,0.86963165,0.4333151,0.6102967,1.0840077,0.473711
90,lunge,18,clean,1.0,0.66330415,0.33669585,0.3150953,0.9730904,0.6579951
93,throw,21,asymmetry+rom+tempo,0.5758411884307861,0.73110855,0.15526736,0.36369166,1.0272886,0.66359687
98,throw,2,asymmetry+instability+jerk,0.45917779207229614,0.68198,0.22280222,0.31234014,0.9628282,0.6504881
100,throw,4,instability,0.7168699502944946,0.55402935,0.1628406,0.30541262,0.8296151,0.52420247
106,gait,10,rom+tempo,0.5957818627357483,0.77398396,0.1782021,0.4479013,1.0236864,0.5757851
107,overhead_press,11,jerk,0.9368828535079956,0.8275843,0.10929853,0.5701687,1.0786445,0.50847584
114,overhead_press,18,jerk,0.8139992356300354,0.7005897,0.11340952,0.40887502,0.9750663,0.5661913
117,throw,21,clean,1.0,0.7219109,0.2780891,0.35256967,0.9962542,0.6436845
122,squat,2,clean,1.0,0.80296177,0.19703823,0.52433836,1.0312618,0.50692344
124,overhead_press,4,asymmetry,0.7296754121780396,0.7421101,0.012434661,0.4458276,1.0258214,0.57999384
130,gait,10,asymmetry+jerk+rom,0.4293857514858246,0.7646939,0.33530816,0.46647334,1.0295823,0.5631089
131,lunge,11,tempo,0.8352254033088684,0.7094013,0.1258241,0.37519467,0.98438084,0.6091862
138,overhead_press,18,asymmetry+instability+rom,0.4867936670780182,0.54279566,0.05600199,0.26082462,0.77046674,0.5096421
141,lunge,21,rom,0.8736799359321594,0.77142555,0.10225439,0.45551598,1.0314927,0.5759767
146,overhead_press,2,instability,0.8017282485961914,0.75743264,0.04429561,0.51697785,1.0295612,0.5125833
148,overhead_press,4,clean,1.0,0.81973475,0.18026525,0.5918767,1.093426,0.5015493
154,throw,10,compensation,0.6015304923057556,0.74742836,0.14589787,0.37292838,1.02219,0.6492616
155,throw,11,instability+jerk,0.8403570055961609,0.7154239,0.12493312,0.32871386,0.9999764,0.6712625
162,throw,18,instability+tempo,0.6316795945167542,0.6326217,0.000942111,0.27747005,0.9341143,0.6566442
165,gait,21,asymmetry,0.9303615689277649,0.81107897,0.1192826,0.5370751,1.0752783,0.5382032
170,lunge,2,asymmetry+jerk,0.6967987418174744,0.72323996,0.026441216,0.36657402,1.005118,0.63854396
172,throw,4,compensation+instability,0.658443808555603,0.692897,0.034453213,0.33191723,0.95401925,0.622102
178,throw,10,instability,0.7625966668128967,0.7076457,0.054950953,0.3516156,0.96915376,0.61753815
179,overhead_press,11,instability,0.7835549116134644,0.7766042,0.006950736,0.55132335,1.0175003,0.46617693
186,overhead_press,18,instability,0.8124698996543884,0.5966124,0.2158575,0.36141348,0.85254747,0.491134
189,overhead_press,21,clean,1.0,0.8290559,0.1709441,0.60959387,1.1066597,0.49706578
194,throw,2,clean,1.0,0.69282377,0.30717623,0.29339194,0.9593794,0.66598743
196,gait,4,instability+jerk,0.6014768481254578,0.6132989,0.011822045,0.3836439,0.91202617,0.5283823
202,lunge,10,asymmetry+instability+rom,0.6147244572639465,0.79332906,0.1786046,0.5118092,1.0230098,0.5112006
203,overhead_press,11,compensation+instability,0.5034309029579163,0.77473325,0.27130234,0.47181433,0.98985356,0.5180392
210,lunge,18,clean,1.0,0.6833855,0.3166145,0.3239221,0.97199947,0.64807737
213,gait,21,asymmetry+rom,0.49997907876968384,0.73891926,0.23894018,0.41046473,1.0203158,0.609851
218,lunge,2,clean,1.0,0.7792186,0.22078139,0.4683107,1.0347389,0.5664282
220,squat,4,compensation+jerk,0.47195813059806824,0.8282554,0.35629728,0.59467494,1.0691676,0.47449267
226,gait,10,jerk,0.9328513145446777,0.88684523,0.046006083,0.64292026,1.1005698,0.4576496
227,overhead_press,11,tempo,0.8584722280502319,0.7848268,0.07364541,0.4777087,1.0253146,0.5476059
234,lunge,18,asymmetry,0.6582695245742798,0.6792237,0.020954192,0.33283836,0.97810704,0.6452687
237,throw,21,clean,1.0,0.7173823,0.2826177,0.34041756,0.9968466,0.65642905
242,gait,2,clean,1.0,0.82440114,0.17559886,0.51610404,1.0533063,0.5372023
244,lunge,4,asymmetry+compensation,0.5397172570228577,0.54197526,0.0022580028,0.28774667,0.77681375,0.48906708
250,throw,10,clean,1.0,0.7404049,0.2595951,0.3408104,1.0003469,0.6595365
251,throw,11,asymmetry+instability,0.6759362816810608,0.70423055,0.028294265,0.33949032,0.99312234,0.65363204
258,gait,18,instability,0.8515012860298157,0.7357149,0.11578637,0.49336505,1.0148478,0.5214827
261,gait,21,jerk,0.847970187664032,0.8495722,0.001601994,0.5882673,1.0933845,0.5051172
266,throw,2,jerk+rom+tempo,0.6755517721176147,0.7021087,0.02655691,0.31748977,0.98793983,0.6704501
268,lunge,4,asymmetry+rom,0.599364697933197,0.73329157,0.13392687,0.36307156,0.9988868,0.63581526
274,squat,10,asymmetry,0.9371042251586914,0.9082302,0.02887404,0.82381684,1.161196,0.33737916
275,squat,11,asymmetry,0.7198100090026855,0.70793176,0.011878252,0.40160188,0.95099604,0.54939413
282,gait,18,jerk+rom,0.5802179574966431,0.7218321,0.14161414,0.43740135,1.0094311,0.57202977
285,overhead_press,21,tempo,0.7571746706962585,0.6921484,0.06502628,0.32533658,0.9175207,0.5921841
290,squat,2,clean,1.0,0.8436738,0.15632617,0.58839893,1.055841,0.46744204
292,gait,4,compensation,0.6597895622253418,0.6790859,0.019296348,0.36787364,0.9493339,0.58146024
298,lunge,10,rom,0.8551280498504639,0.83395755,0.021170497,0.5602287,1.049698,0.4894693
299,overhead_press,11,clean,1.0,0.835273,0.16472697,0.5768724,1.0763232,0.49945074
306,squat,18,asymmetry+instability,0.6159713268280029,0.6442044,0.028233051,0.37381563,0.92988133,0.5560657
309,lunge,21,clean,1.0,0.7754391,0.22456092,0.45535982,1.0368326,0.58147275
314,lunge,2,asymmetry+instability+rom,0.4045167863368988,0.6988224,0.2943056,0.31587124,0.97741127,0.66154003
316,gait,4,instability,0.8673028349876404,0.77327293,0.0940299,0.46497196,1.015379,0.550407
322,overhead_press,10,jerk+rom,0.533585250377655,0.8202567,0.28667146,0.52093273,1.0495062,0.52857345
323,lunge,11,instability,0.7158548831939697,0.61160487,0.104250014,0.3090819,0.79215634,0.48307443
330,overhead_press,18,asymmetry+instability+jerk,0.7424558401107788,0.6083344,0.13412142,0.28952998,0.86737484,0.57784486
333,gait,21,jerk+tempo,0.7612156867980957,0.8026722,0.04145652,0.540292,1.066463,0.52617097
338,overhead_press,2,compensation+tempo,0.7860798239707947,0.77831703,0.0077627897,0.4976548,1.0339221,0.5362673
340,squat,4,instability+rom,0.4305742383003235,0.558432,0.12785774,0.16682169,0.86291337,0.69609165
346,gait,10,rom+tempo,0.6254249215126038,0.7291974,0.10377246,0.44855773,1.0241817,0.575624
347,lunge,11,asymmetry+compensation+rom,0.3447287976741791,0.85580504,0.5110762,0.5783073,1.0603294,0.48202217
354,throw,18,asymmetry+jerk+tempo,0.503637969493866,0.6517843,0.14814633,0.28148913,0.9627659,0.68127674
357,gait,21,instability+rom,0.7043828964233398,0.8036007,0.09921783,0.5414746,1.0774175,0.5359429
362,squat,2,asymmetry,0.7497348785400391,0.70193887,0.04779601,0.36144292,0.96833885,0.6068959
364,squat,4,asymmetry+instability,0.6251307129859924,0.5654387,0.059692025,0.29446688,0.8069986,0.51253176
370,throw,10,compensation+instability+jerk,0.49103835225105286,0.6990347,0.20799634,0.30119598,0.9705285,0.6693325
371,squat,11,compensation+tempo,0.4497998356819153,0.56701934,0.11721951,0.24725544,0.94428366,0.6970282
378,lunge,18,instability+rom,0.8393522500991821,0.67492294,0.1644293,0.3502316,0.98602134,0.63578975
381,squat,21,compensation,0.8087571859359741,0.80643505,0.0023221374,0.55647135,1.044339,0.4878676
386,overhead_press,2,jerk,0.8793323636054993,0.7725557,0.106776655,0.48755145,1.0253209,0.53776944
388,gait,4,jerk,0.9255744218826294,0.84604615,0.07952827,0.5916759,1.0898194,0.49814355
394,squat,10,rom,0.6863469481468201,0.9020562,0.21570927,0.8236042,1.175154,0.35154974
395,squat,11,asymmetry+compensation+instability,0.31405672430992126,0.80687517,0.49281844,0.5095866,1.0074089,0.49782228
402,squat,18,clean,1.0,0.72993505,0.27006495,0.453368,1.0192726,0.56590456
405,throw,21,asymmetry+instability+tempo,0.44181421399116516,0.71184206,0.27002785,0.3224438,0.9959202,0.67347634
410,gait,2,compensation+jerk+rom,0.1791902333498001,0.74032044,0.5611302,0.41613692,1.0224106,0.6062737
412,lunge,4,rom,0.7134480476379395,0.77138734,0.05793929,0.42526442,1.0170641,0.5917997
418,lunge,10,compensation+instability,0.3183088004589081,0.5713684,0.2530596,0.34425455,0.8423661,0.49811155
419,overhead_press,11,instability+tempo,0.6920161247253418,0.67513484,0.016881287,0.39680582,0.8925442,0.4957384
426,overhead_press,18,tempo,0.9457070827484131,0.6945773,0.2511298,0.4030608,0.9730121,0.5699513
429,lunge,21,asymmetry+compensation+tempo,0.5825364589691162,0.6792079,0.09667146,0.33478436,0.9746345,0.63985014
434,squat,2,instability+tempo,0.6004575490951538,0.5929355,0.0075220466,0.30255648,0.9142481,0.6116916
436,overhead_press,4,instability+jerk+tempo,0.6543729901313782,0.7583748,0.10400182,0.47652686,1.0088553,0.5323285
442,throw,10,rom,0.6347213387489319,0.7553514,0.120630085,0.36451352,1.0028976,0.6383841
443,gait,11,jerk,0.8464126586914062,0.8667687,0.02035606,0.62661684,1.1002393,0.47362244
450,gait,18,clean,1.0,0.76432073,0.23567927,0.47996122,1.0170069,0.53704566
453,squat,21,compensation,0.6738412976264954,0.72828114,0.054439843,0.4488955,0.99190676,0.54301125
458,overhead_press,2,asymmetry+instability+tempo,0.30455252528190613,0.712389,0.40783647,0.3608922,0.949152,0.5882598
460,throw,4,jerk,0.9017106294631958,0.74615633,0.1555543,0.33749032,0.9971237,0.6596334
466,overhead_press,10,compensation+instability,0.3867131769657135,0.37324,0.013473183,0.3169597,0.59233546,0.27537575
467,throw,11,asymmetry+compensation,0.6922076344490051,0.73926234,0.047054708,0.35580397,1.0133018,0.6574979
474,squat,18,compensation+rom,0.537596583366394,0.62963444,0.09203786,0.3068815,0.9445735,0.63769203
477,squat,21,jerk+rom+tempo,0.6283333897590637,0.64104223,0.012708843,0.3547394,0.949558,0.5948186
482,squat,2,instability+tempo,0.6757096648216248,0.50171226,0.1739974,0.19118103,0.85546696,0.6642859
484,overhead_press,4,compensation+rom,0.6211854815483093,0.4317178,0.18946767,0.26282588,0.63620174,0.37337586
490,throw,10,tempo,0.8841723799705505,0.75887245,0.12529993,0.3736953,1.0234013,0.64970595
491,squat,11,compensation+instability,0.4419461190700531,0.8570233,0.41507718,0.68168867,1.0773245,0.39563584
498,gait,18,clean,1.0,0.7880415,0.21195853,0.5333201,1.0647031,0.531383
501,lunge,21,jerk+tempo,0.6392510533332825,0.72314674,0.08389568,0.37938148,1.0019829,0.62260145
506,throw,2,instability+rom,0.5616858005523682,0.6473633,0.085677505,0.29356465,0.9055109,0.6119462
508,overhead_press,4,jerk,0.8333931565284729,0.8188176,0.014575541,0.58708763,1.0914582,0.50437057
514,gait,10,instability+tempo,0.6768627762794495,0.707022,0.030159235,0.49175948,1.0315666,0.53980714
515,throw,11,asymmetry,0.8665193915367126,0.74377066,0.12274873,0.353987,1.0108898,0.6569028
522,gait,18,jerk+rom,0.6952667236328125,0.7603676,0.06510085,0.5022224,1.0571208,0.5548984
525,lunge,21,compensation+rom,0.7570940256118774,0.665844,0.09125,0.33071008,0.9357003,0.60499024
530,lunge,2,jerk+tempo,0.8231753706932068,0.71961325,0.10356212,0.3573654,0.9953579,0.6379925
532,overhead_press,4,jerk,0.8263574838638306,0.8211265,0.005230963,0.55918777,1.0778913,0.5187036
538,throw,10,rom,0.6461511850357056,0.7314333,0.08528209,0.3425862,1.0004624,0.65787625
539,squat,11,clean,1.0,0.87862784,0.12137216,0.72146165,1.1105177,0.3890561
546,lunge,18,asymmetry+tempo,0.5761939287185669,0.69435656,0.11816263,0.35179454,1.0047253,0.6529308
549,throw,21,compensation+rom,0.39474111795425415,0.7146573,0.3199162,0.33263034,0.98626584,0.6536355
554,gait,2,compensation+tempo,0.7266247868537903,0.70334506,0.023279727,0.4168485,1.0160939,0.5992453
556,throw,4,asymmetry,0.8976228833198547,0.74364567,0.15397722,0.3474126,0.9988792,0.6514666
562,overhead_press,10,tempo,0.8458737730979919,0.7757698,0.07010394,0.42932045,0.9794351,0.55011463
563,overhead_press,11,jerk,0.8991842269897461,0.8338778,0.065306425,0.592198,1.0901872,0.49798918
570,squat,18,instability+jerk,0.63695228099823,0.70839536,0.07144308,0.41928288,0.99917674,0.5798938
573,lunge,21,asymmetry,0.7164809703826904,0.6755634,0.040917575,0.29260767,0.95197487,0.6593672
578,gait,2,compensation,0.7401727437973022,0.7789612,0.038788438,0.47173512,1.0436064,0.5718713
580,throw,4,instability,0.8659115433692932,0.72997624,0.1359353,0.35596505,0.99874973,0.6427847
586,gait,10,jerk+rom,0.7430433630943298,0.89577794,0.15273458,0.67484975,1.1266243,0.4517746
587,throw,11,compensation+instability+tempo,0.48294201493263245,0.6771265,0.19418451,0.29110143,0.9422425,0.65114105
594,gait,18,tempo,0.7689104080200195,0.6186394,0.150271,0.35170355,0.9743085,0.62260497
597,lunge,21,jerk,0.8404654860496521,0.7453028,0.09516269,0.40333268,1.004378,0.60104525
602,lunge,2,instability,0.9544654488563538,0.73676103,0.21770442,0.4145718,1.0167066,0.6021348
604,gait,4,asymmetry+instability,0.692274808883667,0.8178734,0.12559861,0.5599997,1.060035,0.5000353
610,gait,10,compensation,0.8720332980155945,0.88774747,0.015714169,0.66196585,1.1227882,0.46082234
611,squat,11,asymmetry,0.7046337723731995,0.85144407,0.1468103,0.661234,1.0800575,0.41882348
618,squat,18,compensation,0.7018070816993713,0.31692415,0.38488293,0.16771385,0.51561415,0.3479003
621,throw,21,rom,0.8544015288352966,0.71971303,0.1346885,0.35030615,1.0089786,0.65867245
626,gait,2,asymmetry+instability,0.43284764885902405,0.691417,0.25856933,0.42036527,0.9635903,0.54322505
628,throw,4,jerk+rom,0.536405622959137,0.73447144,0.19806582,0.3607129,1.0164917,0.65577877
634,throw,10,rom,0.6869253516197205,0.7487551,0.061829746,0.36516666,1.0080913,0.64292467
635,overhead_press,11,jerk+rom+tempo,0.44567355513572693,0.81243366,0.3667601,0.50193644,1.0298927,0.52795625
642,overhead_press,18,compensation,0.5717945098876953,0.32283086,0.24896365,0.33765388,0.60779935,0.27014548
645,overhead_press,21,asymmetry,0.9388002157211304,0.8208439,0.11795634,0.58899295,1.1012311,0.51223814
650,lunge,2,compensation,0.6783596873283386,0.75247407,0.07411438,0.42800248,1.0137054,0.5857029
652,throw,4,compensation+jerk,0.7550598978996277,0.68094677,0.07411313,0.2992666,0.9475577,0.6482911
658,throw,10,compensation,0.8505990505218506,0.7609958,0.089603245,0.38282675,1.0152063,0.6323796
659,gait,11,asymmetry,0.7784010767936707,0.7162716,0.062129498,0.37170452,1.0086575,0.63695294
666,lunge,18,rom+tempo,0.7845106720924377,0.688244,0.09626669,0.31733462,0.9767618,0.65942717
669,throw,21,asymmetry,0.8974103331565857,0.72568434,0.17172599,0.34577274,0.9897865,0.64401376
674,gait,2,instability+tempo,0.7163965702056885,0.5931438,0.12325275,0.25362837,0.93752223,0.68389386
676,overhead_press,4,clean,1.0,0.8177367,0.18226331,0.5779236,1.0927207,0.51479715
682,gait,10,jerk,0.8765293955802917,0.8932375,0.016708076,0.66418684,1.1212168,0.45702994
683,overhead_press,11,compensation,0.5817631483078003,0.83940524,0.2576421,0.5873008,1.0849276,0.49762678
690,lunge,18,compensation+instability,0.5900800824165344,0.67636484,0.08628476,0.3432946,0.9737698,0.63047516
693,lunge,21,clean,1.0,0.783611,0.216389,0.4690925,1.0323808,0.56328833
698,overhead_press,2,asymmetry+compensation,0.8024672865867615,0.7808341,0.021633208,0.4922247,1.0243607,0.53213596
700,lunge,4,jerk+rom+tempo,0.26057201623916626,0.69718635,0.43661433,0.3193103,0.9889089,0.6695986
706,lunge,10,clean,1.0,0.8676878,0.13231218,0.6221964,1.0724813,0.4502849
707,lunge,11,asymmetry,0.7973810434341431,0.8093228,0.011941731,0.5146543,1.0485692,0.5339149
714,squat,18,jerk+rom+tempo,0.4402431845664978,0.64427155,0.20402837,0.32288834,0.9684851,0.64559674
717,gait,21,compensation,0.9160642027854919,0.7350995,0.18096471,0.43137088,1.012122,0.5807512
722,gait,2,instability,0.7041105628013611,0.64299566,0.061114907,0.38849354,0.9438758,0.55538225
724,lunge,4,asymmetry+jerk+rom,0.5899174809455872,0.7641143,0.17419684,0.4206084,1.0181158,0.59750736
730,lunge,10,tempo,0.871654212474823,0.8155948,0.05605942,0.5385081,1.0297945,0.49128634
731,lunge,11,instability+tempo,0.5409071445465088,0.62725866,0.086351514,0.32697344,0.9423555,0.6153821
738,throw,18,asymmetry,0.7107799053192139,0.6341469,0.07663298,0.2759648,0.9572761,0.6813113
741,lunge,21,asymmetry+instability,0.6334658861160278,0.7325048,0.0990389,0.40622902,0.9999378,0.59370875
746,squat,2,asymmetry+jerk+tempo,0.6976209878921509,0.6305588,0.0670622,0.30653057,0.95264757,0.646117
748,squat,4,compensation+jerk,0.7083191871643066,0.74945873,0.041139543,0.4502182,0.99575955,0.54554135
754,lunge,10,compensation+jerk+tempo,0.4409644901752472,0.7927448,0.35178033,0.5137136,1.0063962,0.49268258
755,gait,11,asymmetry+rom,0.707842230796814,0.8257896,0.11794734,0.53852665,1.0674193,0.52889264
762,throw,18,compensation,0.8676356077194214,0.6559601,0.21167552,0.3033843,0.9652715,0.66188717
765,squat,21,instability,0.8797832727432251,0.79402727,0.085756004,0.59113663,1.0740352,0.48289853
770,throw,2,clean,1.0,0.7083845,0.2916155,0.31383926,0.9867423,0.67290306
772,overhead_press,4,rom,0.7952207326889038,0.80168635,0.006465614,0.55090547,1.0835012,0.53259575
778,squat,10,instability+jerk+tempo,0.5343503952026367,0.40832448,0.12602592,0.18527722,0.7868746,0.60159737
779,gait,11,clean,1.0,0.86708695,0.13291305,0.6166025,1.1011384,0.48453587
786,lunge,18,asymmetry+instability,0.5539370775222778,0.6220157,0.06807864,0.2540385,0.9312346,0.6771961
789,overhead_press,21,instability,0.9166542887687683,0.80680764,0.10984665,0.57460237,1.0658137,0.4912113
794,overhead_press,2,tempo,0.9302510619163513,0.77063864,0.15961242,0.4798506,1.018661,0.53881043
796,overhead_press,4,jerk+tempo,0.6939873695373535,0.7297218,0.035734415,0.36351132,0.94224983,0.5787385
802,gait,10,jerk,0.9325417876243591,0.88581425,0.046727538,0.62985575,1.0925297,0.4626739
803,lunge,11,clean,1.0,0.84451056,0.15548944,0.57853615,1.0658987,0.4873625
810,throw,18,clean,1.0,0.65427953,0.34572047,0.27630222,0.9638859,0.6875837
813,gait,21,rom,0.9175171256065369,0.8169873,0.10052985,0.5474537,1.0816026,0.5341489
818,throw,2,instability,0.7353042364120483,0.6601751,0.07512915,0.27056688,0.93663424,0.66606736
820,lunge,4,asymmetry,0.7916680574417114,0.790366,0.0013020635,0.465806,1.0384467,0.57264066
826,squat,10,clean,1.0,0.8867723,0.113227725,0.77308655,1.1387634,0.36567688
827,lunge,11,jerk,0.95719975233078,0.84379876,0.113400996,0.572571,1.0636156,0.49104458
834,overhead_press,18,rom+tempo,0.7214343547821045,0.60763824,0.113796115,0.2844417,0.88917017,0.60472846
837,overhead_press,21,instability+tempo,0.8004222512245178,0.7812688,0.019153476,0.54071933,1.0473914,0.5066721
842,lunge,2,clean,1.0,0.78365934,0.21634066,0.46129465,1.0351408,0.5738461
844,overhead_press,4,compensation,0.743822455406189,0.8249089,0.08108646,0.5694214,1.0853148,0.51589334
850,throw,10,clean,1.0,0.75064474,0.24935526,0.363541,1.0154388,0.6518978
851,gait,11,compensation+rom+tempo,0.41061729192733765,0.62137306,0.21075577,0.27099591,0.9612828,0.6902869
858,lunge,18,tempo,0.8671562671661377,0.6324843,0.23467195,0.2719832,0.95087045,0.67888725
861,lunge,21,compensation+instability+tempo,0.44957655668258667,0.45183355,0.0022569895,0.20988405,0.7183076,0.50842357
866,overhead_press,2,compensation+rom+tempo,0.17234179377555847,0.7135742,0.54123235,0.36047173,0.95491797,0.59444624
868,gait,4,asymmetry+instability+tempo,0.49510902166366577,0.65296096,0.15785193,0.37868398,0.98530036,0.6066164
874,throw,10,clean,1.0,0.74152863,0.25847137,0.34418344,0.9970513,0.65286785
875,lunge,11,compensation+rom,0.3785722255706787,0.7639035,0.38533127,0.4476148,0.9649163,0.5173015
882,throw,18,instability+jerk+rom,0.35548222064971924,0.4307909,0.07530868,0.21800521,0.7663766,0.54837143
885,gait,21,clean,1.0,0.86560744,0.13439256,0.60266894,1.0954304,0.49276143
890,throw,2,compensation+rom,0.5207148194313049,0.56194705,0.04123223,0.301571,0.8258765,0.52430546
892,gait,4,instability,0.7318081259727478,0.62260914,0.10919899,0.40604964,0.9394022,0.5333526
898,lunge,10,jerk,0.861807644367218,0.8877699,0.025962234,0.67623657,1.1029017,0.42666513
899,lunge,11,rom+tempo,0.5792118906974792,0.83448166,0.25526977,0.5302669,1.0420151,0.5117482
906,squat,18,rom,0.8636369705200195,0.74464196,0.11899501,0.4649657,1.0065968,0.5416311
909,overhead_press,21,compensation,0.5513359904289246,0.8104263,0.2590903,0.58486044,1.096871,0.5120106
914,squat,2,asymmetry+jerk,0.8632668852806091,0.84280497,0.020461917,0.5996921,1.069376,0.4696839
916,squat,4,clean,1.0,0.85155654,0.14844346,0.6135263,1.0839267,0.4704004
922,gait,10,instability,0.8192363977432251,0.7324322,0.08680421,0.428205,0.9683758,0.5401708
923,overhead_press,11,compensation+jerk,0.5374619960784912,0.72208697,0.18462497,0.43622667,0.9517557,0.51552904
930,throw,18,clean,1.0,0.6868161,0.3131839,0.33088356,1.0090827,0.6781991
933,squat,21,tempo,0.7885276079177856,0.6078671,0.18066049,0.29756165,0.94621015,0.6486485
938,lunge,2,tempo,0.8476537466049194,0.7081761,0.13947767,0.3469365,0.9782233,0.63128686
940,gait,4,asymmetry+instability+tempo,0.540895938873291,0.76791006,0.22701412,0.4556678,1.0234754,0.5678076
946,gait,10,instability,0.9400942921638489,0.86299473,0.07709956,0.6247459,1.1101092,0.4853633
947,throw,11,asymmetry+rom+tempo,0.3305823504924774,0.70593494,0.3753526,0.31550977,0.98840594,0.67289615
954,overhead_press,18,asymmetry,0.7543219923973083,0.5965205,0.15780151,0.27132094,0.85966635,0.5883454
957,gait,21,instability+rom,0.5569742321968079,0.76494527,0.20797104,0.45400202,1.0288213,0.5748193
962,throw,2,compensation+instability+tempo,0.15892329812049866,0.5623669,0.4034436,0.21635288,0.82766837,0.6113155
964,lunge,4,tempo,0.9232932329177856,0.7781098,0.14518344,0.43140763,1.0166707,0.5852631
970,lunge,10,jerk+rom,0.6442356109619141,0.8345675,0.19033188,0.5305929,1.0330573,0.5024644
971,squat,11,compensation,0.8520093560218811,0.88789827,0.03588891,0.71300316,1.107825,0.39482188
978,gait,18,compensation,0.8422030806541443,0.7417286,0.10047448,0.47364593,1.0341792,0.5605333
981,overhead_press,21,asymmetry+instability+rom,0.3874299228191376,0.5785438,0.19111386,0.18774423,0.7913232,0.6035789
986,overhead_press,2,asymmetry+instability,0.8491292595863342,0.7995889,0.04954034,0.5135584,1.0435946,0.5300362
988,lunge,4,asymmetry+rom+tempo,0.4187699854373932,0.69631714,0.27754715,0.31678128,0.9676902,0.65090895
994,squat,10,compensation+instability,0.4845779240131378,0.77708614,0.2925082,0.57795644,1.0065417,0.4285853
995,squat,11,compensation,0.9095302224159241,0.8620174,0.04751283,0.6781643,1.090421,0.41225666
